Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color_difficulta	correct_key
1		gridTrialProc	5	5	1	1	0	2	0.4568965517241379	0	0	7	0.5713586451327914	2	6
1		gridTrialProc	5	5	1	1	0	2	0.4568965517241379	0	0	8	0.38811812659780937	2	4
1		gridTrialProc	5	5	1	1	0	2	0.4568965517241379	0	0	9	0.5008753887919776	2	6
1		gridTrialProc	5	5	1	1	0	2	0.4568965517241379	0	0	10	0.4762859629543162	2	4
1		gridSequenceEndProc	5	4	1	1	0	2	0.4568965517241379	-0.8796794881758624	-0.7637679383239537	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	3	0.25	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	1	0.27157699122287593	1	6
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	2	0.2770028407583854	1	6
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	3	0.3321016446749346	1	6
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	4	0.3233020562749721	2	4
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	5	0.4954116299383988	2	4
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	6	0.22190546688699647	2	4
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	7	0.2691043340091639	1	6
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	8	0.32015358202617195	1	6
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	9	0.25908246169154403	1	6
1		gridTrialProc	5	5	1	1	0	3	0.25	0	0	10	0.19565605098851618	2	4
1		gridSequenceEndProc	5	4	1	1	0	3	0.25	0.9536717893372622	0.8007022704118992	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	4	0.2996551724137931	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	1	0.2519479186173853	2	4
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	2	0.2884908044423905	1	6
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	3	0.26722510947998124	1	6
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	4	0.41989385719457467	2	4
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	5	0.3135003227015237	1	6
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	6	0.45636238350099156	1	6
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	7	0.3003165541647874	2	4
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	8	0.3104343940040267	1	6
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	9	0.25664839754073565	1	6
1		gridTrialProc	5	5	1	1	0	4	0.2996551724137931	0	0	10	0.0873285990713473	1	6
1		gridSequenceEndProc	5	4	1	1	0	4	0.2996551724137931	0.7771701620457887	0.6299395587278985	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	5	0.35758620689655174	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	1	0.48790856179966713	2	4
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	2	0.4294605277792089	1	6
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	3	0.28284923301487036	2	4
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	4	0.3837721072223289	1	6
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	5	0.3021238937767337	2	4
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	6	0.44902336235427764	2	4
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	7	0.33227876733278966	1	6
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	8	0.34369097630780693	1	6
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	9	0.3740647840557262	2	4
1		gridTrialProc	5	5	1	1	0	5	0.35758620689655174	0	0	10	0.3744690953087304	1	6
1		gridSequenceEndProc	5	4	1	1	0	5	0.35758620689655174	-0.0625565577201698	-0.04413439681044051	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	6	0.48172413793103447	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	1	0.5411050502284868	1	4
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	2	0.609394821579	2	6
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	3	0.5353896587921381	2	6
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	4	0.5897515924634887	1	4
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	5	0.3762027556103443	1	6
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	6	0.5856570853824067	2	6
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	7	0.33998128812217043	2	4
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	8	0.5589774088026133	2	6
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	9	0.6277882211473943	2	6
1		gridTrialProc	5	5	1	1	0	6	0.48172413793103447	0	0	10	0.44782914570831994	2	4
1		gridSequenceEndProc	5	4	1	1	0	6	0.48172413793103447	-0.9362236059564506	-0.6910624013006684	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	7	0.4651724137931034	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	1	0.4592242856278692	1	6
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	2	0.5786389980212625	1	4
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	3	0.5346038511297049	2	6
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	4	0.3436085807682639	1	6
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	5	0.5002143960802944	2	6
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	6	0.4986624020206221	1	6
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	7	0.4470235024552313	2	4
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	8	0.498142235197813	1	6
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	9	0.5226738079952716	1	4
1		gridTrialProc	5	5	1	1	0	7	0.4651724137931034	0	0	10	0.527494297615998	1	4
1		gridSequenceEndProc	5	4	1	1	0	7	0.4651724137931034	-0.8993885783649572	-0.6335480183344933	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	8	0.34931034482758616	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	1	0.4109705912105012	1	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	2	0.35429113958801844	1	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	3	0.5215279195895602	2	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	4	0.2744584717724314	1	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	5	0.32043932621985555	2	4
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	6	0.33297808737609047	1	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	7	0.25714286250486446	1	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	8	0.31020916905505236	1	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	9	0.23512030805263498	1	6
1		gridTrialProc	5	5	1	1	0	8	0.34931034482758616	0	0	10	0.28600192007571534	2	4
1		gridSequenceEndProc	5	4	1	1	0	8	0.34931034482758616	0.12475194978963458	0.09607606950272046	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	9	0.3658620689655172	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	1	0.20654249462852894	2	4
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	2	0.35447293842470873	1	6
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	3	0.49917199160084486	1	6
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	4	0.34037373034817925	1	6
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	5	0.3377939757789185	2	4
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	6	0.49549701792476153	2	4
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	7	0.26855811209294056	1	6
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	8	0.3089909504518851	2	4
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	9	0.35106278239266486	1	6
1		gridTrialProc	5	5	1	1	0	9	0.3658620689655172	0	0	10	0.4621060546084418	1	6
1		gridSequenceEndProc	5	4	1	1	0	9	0.3658620689655172	-0.054458750714718784	-0.02181555274823386	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	10	0.3989655172413793	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	1	0.3152866472666366	1	6
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	2	0.39671929252625865	1	6
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	3	0.21403275419461196	1	6
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	4	0.3816282314908636	2	4
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	5	0.405847932685106	2	4
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	6	0.36927476390064917	1	6
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	7	0.4733852171183335	1	6
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	8	0.6130935561443694	1	4
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	9	0.5571363509438061	1	4
1		gridTrialProc	5	5	1	1	0	10	0.3989655172413793	0	0	10	0.4498272005836967	1	6
1		gridSequenceEndProc	5	4	1	1	0	10	0.3989655172413793	-0.25783085017402624	-0.1432758074304254	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	11	0.4320689655172414	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	1	0.4986170590967197	2	4
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	2	0.23751017488465748	2	4
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	3	0.3677328921630063	2	4
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	4	0.5237020684215877	1	4
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	5	0.4977119964456066	2	4
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	6	0.4667443771959398	1	6
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	7	0.474205858454539	1	6
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	8	0.6173727198474835	2	6
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	9	0.4843309563275282	2	4
1		gridTrialProc	5	5	1	1	0	11	0.4320689655172414	0	0	10	0.60594788766098	2	6
1		gridSequenceEndProc	5	4	1	1	0	11	0.4320689655172414	-0.673979720426249	-0.3772732145869839	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	12	0.44862068965517243	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	1	0.4249172531860844	2	4
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	2	0.35905328678036463	2	4
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	3	0.2933219985120941	1	6
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	4	0.457596154733747	1	6
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	5	0.4843984537635731	1	6
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	6	0.4031839374411599	2	4
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	7	0.4770650822269147	2	4
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	8	0.5358974263403488	1	4
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	9	0.44661694206805247	1	6
1		gridTrialProc	5	5	1	1	0	12	0.44862068965517243	0	0	10	0.39199763775932495	2	4
1		gridSequenceEndProc	5	4	1	1	0	12	0.44862068965517243	-0.7905073302165616	-0.41776138154656306	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	13	0.38241379310344825	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	1	0.18432891663029877	2	4
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	2	0.2902592562094517	2	4
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	3	0.42903803329764595	1	6
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	4	0.48325459360268275	2	4
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	5	0.37906349822797214	1	6
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	6	0.3451799675635173	1	6
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	7	0.3317881188228098	2	4
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	8	0.43832249745174817	1	6
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	9	0.41962555209721125	2	4
1		gridTrialProc	5	5	1	1	0	13	0.38241379310344825	0	0	10	0.2862135323100624	2	4
1		gridSequenceEndProc	5	4	1	1	0	13	0.38241379310344825	-0.10534281445906776	-0.027750417530988405	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	14	0.47344827586206895	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	1	0.36948477357814313	2	4
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	2	0.3564125141783692	2	4
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	3	0.6024435192105734	2	6
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	4	0.46251319542824293	1	6
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	5	0.41569023773486524	1	6
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	6	0.5462909151724682	1	4
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	7	0.4390620276762569	1	6
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	8	0.4272756724279944	1	6
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	9	0.5087393432314712	1	4
1		gridTrialProc	5	5	1	1	0	14	0.47344827586206895	0	0	10	0.3733035259704932	1	6
1		gridSequenceEndProc	5	4	1	1	0	14	0.47344827586206895	-0.8659911977094519	-0.39788311883615435	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	15	0.3906896551724138	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	1	0.25679998427722295	2	4
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	2	0.3184238979365702	1	6
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	3	0.4155566865889974	1	6
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	4	0.31911637627594586	2	4
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	5	0.31795164427640754	2	4
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	6	0.5245131937327624	2	6
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	7	0.23473681162388602	2	4
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	8	0.4163553942557852	2	4
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	9	0.3367542821078242	1	6
1		gridTrialProc	5	5	1	1	0	15	0.3906896551724138	0	0	10	0.497278789539262	2	4
1		gridSequenceEndProc	5	4	1	1	0	15	0.3906896551724138	-0.23273012368919227	-0.07160960142477397	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	16	0.42379310344827587	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	1	0.5096058903183036	1	4
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	2	0.5438858336688501	2	6
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	3	0.41543859047064513	2	4
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	4	0.4453365971728775	1	6
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	5	0.515002837477732	1	4
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	6	0.2503368538301629	1	6
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	7	0.3723797789451309	1	6
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	8	0.37718867424603486	2	4
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	9	0.3736282545150699	2	4
1		gridTrialProc	5	5	1	1	0	16	0.42379310344827587	0	0	10	0.465393974556754	2	4
1		gridSequenceEndProc	5	4	1	1	0	16	0.42379310344827587	-0.6381735451136787	-0.2356364631880424	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	17	0.29137931034482756	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	1	0.27529806276458896	1	6
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	2	0.36631011451089474	1	6
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	3	0.2800324521232756	2	4
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	4	0.22805219402092058	1	6
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	5	0.3180982751545001	1	6
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	6	0.2616719041977437	2	4
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	7	0.5404077103224609	1	4
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	8	0.201745677266907	2	4
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	9	0.2685434782913112	2	4
1		gridTrialProc	5	5	1	1	0	17	0.29137931034482756	0	0	10	0.39915939301647474	2	4
1		gridSequenceEndProc	5	4	1	1	0	17	0.29137931034482756	0.9041456522572854	0.4116282742985619	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	18	0.44034482758620686	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	1	0.6093146522111671	2	6
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	2	0.5376407565394075	2	6
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	3	0.2750294776047475	1	6
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	4	0.5733120207773752	2	6
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	5	0.5041303110882759	1	4
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	6	0.5000916820593773	1	4
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	7	0.37836692430621144	2	4
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	8	0.39749882098141526	1	6
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	9	0.47634710055623525	2	4
1		gridTrialProc	5	5	1	1	0	18	0.44034482758620686	0	0	10	0.37517299089734635	2	4
1		gridSequenceEndProc	5	4	1	1	0	18	0.44034482758620686	-0.6818903837314712	-0.20157510875887744	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	19	0.49	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	1	0.4472671975756408	1	6
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	2	0.5773391848297932	2	6
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	3	0.4630625045598031	2	4
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	4	0.4566769787941457	2	4
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	5	0.5272706749346225	2	6
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	6	0.48794954860751694	2	4
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	7	0.4372062542703411	2	4
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	8	0.5546866627857557	2	6
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	9	0.41935774397687575	2	4
1		gridTrialProc	5	5	1	1	0	19	0.49	0	0	10	0.5075057534104447	2	6
1		gridSequenceEndProc	5	4	1	1	0	19	0.49	-0.8956233199159546	-0.24755431482950557	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	20	0.2831034482758621	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	1	0.327154062983185	1	6
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	2	0.23749909136243036	2	4
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	3	0.2548417188074168	2	4
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	4	0.23044969192780457	2	4
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	5	0.23521522760730793	1	6
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	6	0.23485068297365147	1	6
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	7	0.3698503752699	2	4
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	8	0.08537984457879125	1	6
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	9	0.4052195238914355	2	4
1		gridTrialProc	5	5	1	1	0	20	0.2831034482758621	0	0	10	0.2389491678088569	2	4
1		gridSequenceEndProc	5	4	1	1	0	20	0.2831034482758621	0.9617624429060154	0.3627983120641976	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	21	0.26655172413793105	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	1	0.24237176393957338	2	4
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	2	0.28020616349214766	2	4
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	3	0.2816526117576604	2	4
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	4	0.40333896877283376	2	4
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	5	0.4692768320025544	1	6
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	6	0.2940797183878541	2	4
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	7	0.36543594178159244	1	6
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	8	0.323090092990975	2	4
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	9	0.4185979167877115	2	4
1		gridTrialProc	5	5	1	1	0	21	0.26655172413793105	0	0	10	0.16913643801781947	2	4
1		gridSequenceEndProc	5	4	1	1	0	21	0.26655172413793105	1.0170833370146277	0.3548342413757529	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	22	0.3162068965517241	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	1	0.3469150947553022	1	6
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	2	0.41833980109341196	2	4
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	3	0.2885482949228457	2	4
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	4	0.28734260664275263	1	6
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	5	0.3426032845098174	1	6
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	6	0.4029663465309431	2	4
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	7	0.32525602506761836	1	6
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	8	0.3457591952595694	1	6
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	9	0.45036600777874086	1	6
1		gridTrialProc	5	5	1	1	0	22	0.3162068965517241	0	0	10	0.3875611459984605	1	6
1		gridSequenceEndProc	5	4	1	1	0	22	0.3162068965517241	0.6485925414503321	0.23851892257472268	0	0	0	0
1		gridSequenceStartProc	5	3	1	1	0	23	0.25827586206896547	0	0	0	0	0	0
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	1	0.11028675204153901	1	6
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	2	0.2559793755850089	1	6
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	3	0.20706183589388405	2	4
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	4	0.2710595757845371	1	6
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	5	0.2361437494191102	1	6
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	6	0.1849708680954054	2	4
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	7	0.165006085258312	2	4
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	8	0.3291774251720624	1	6
1		gridTrialProc	5	5	1	1	0	23	0.25827586206896547	0	0	9	0.290967679990852	2	4
